CIK|Ticker|Name|Exchange|SIC|Business|Incorporated|IRS
32878|ENER|Energy Conversion Devices Inc||3674|MI|DE|381749884
1329378|ENF|Ensource Energy Income Fund LP|NYSE|1311|TX|DE|202668934
1054303|ENFN|Rodman & Renshaw Capital Group Inc|NASDAQ|6211|NY|DE|841374481
933738|ENG|Englobal Corp|NASDAQ|8711|TX|NV|880322261
1432963|ENGT|Energy & Technology Corp|OTC|1389|LA|DE|260198662
1289047|ENGX|Energenx Inc||6770|ID|NV|201044677
1260828|ENGY|Central Energy Partners LP|OTC|5172|TX|DE|200153267
1179755|ENH|Endurance Specialty Holdings LTD|NYSE|6331|D0|D0|980392908
1045560|ENHT|Enherent Corp|OTC|7371|NJ|DE|133914972
1511261|ENIP|Endeavor Ip Inc|OTCBB|7389|NY||452563323
1342882|ENLG|Enlightened Gourmet Inc|OTC|5400|CT|NV|223279105
944763|ENMC|Encore Medical Corp||3842|TX|DE|650572565
895051|ENMD|Entremed Inc|NASDAQ|2836|MD|DE|581959440
916530|ENN|Equity Inns Inc|NYSE|6798|TN|TN|621550848
1244937|ENOC|Enernoc Inc|NASDAQ|7370|MA|DE|870698303
1398664|ENP|Encore Energy Partners LP|NYSE|1311|TX|DE|208456807
1463101|ENPH|Enphase Energy Inc|NASDAQ|3674|CA|DE|204645388
1010305|ENPT|En Pointe Technologies Inc|OTC|5045|CA|DE|752467002
1096752|ENR|Energizer Holdings Inc|NYSE|3690|MO|MO|431863181
766659|ENRG|Energroup Holdings Corp|OTC|2011|F4||870420774
1346022|ENRT|Enertopia Corp|OTC|1000||NV|
1289308|ENS|Enersys|NYSE|5063|PA|DE|233058564
1125376|ENSG|Ensign Group Inc|NASDAQ|8051|CA||330861263
1051286|ENSI|Energysouth Inc||4924|AL|AL|582358943
811271|ENSL|Entech Solar Inc|OTC|3561|TX|DE|330123045
1512077|ENT|Global Eagle Entertainment Inc|NASDAQ|4899|CA|DE|
1177648|ENTA|Enanta Pharmaceuticals Inc|NASDAQ|2834|MA|DE|
1101302|ENTG|Entegris Inc|NASDAQ|3089|MA|DE|411941551
1109697|ENTI|Encounter Development Technologies Inc|OTC|7389|NY|CO|841027606
1227930|ENTR|Entropic Communications Inc|NASDAQ|3674|CA|DE|330947630
1031283|ENTU|Entrust Inc||7371|TX|MD|621670648
13547|ENTX|Entrx Corp||1700|MN|DE|952368719
761034|ENUI|Ec Development Inc||7377|OK|DE|112714721
1337619|ENV|Envestnet Inc|NYSE|7389|IL|DE|201409613
1174266|ENVI|Envivio Inc|NASDAQ|3663|CA|DE|943353255
106577|ENVK|Wheatley Mayonnaise Co|||||
1065677|ENVK|Envirokare Tech Inc||3537|NV|NV|880412549
1118941|ENWV|Endwave Corp||3663|CA|DE|954333817
1177162|ENX|Eaton Vance New York Municipal Bond Fund|NYSE MKT||MA||
1009922|ENXT|NXT Energy Solutions Inc||1382|A0|A0|611126904
316253|ENZ|Enzo Biochem Inc|NYSE|8071|NY|NY|132866202
727510|ENZN|Enzon Pharmaceuticals Inc|NASDAQ|2836|NJ|DE|222372868
1302084|ENZR|Energizer Resources Inc|OTC|1040|A6|MN|200803515
1386067|EOD|Wells Fargo Advantage Global Dividend Opportunity Fund|NYSE||CA|DE|
1340735|EOE|Eaton Vance Credit Opportunities Fund|NYSE||MA||
821189|EOG|Eog Resources Inc|NYSE|1311|TX|DE|470684736
1300391|EOI|Eaton Vance Enhanced Equity Income Fund|NYSE||MA||
910832|EOMI|Econometrics Inc||6770|NJ|DE|262443288
1084752|EONC|Eon Communications Corp|NASDAQ|4813|GA|DE|621482178
1038339|EOP|Equity Office Properties Trust|NYSE|6798|IL|MD|364151656
1043866|EOPLP|Eop Operating LTD Partnership|NYSE|6798|IL|DE|364156801
1540400|EOPN|E2open Inc|NASDAQ|7372|CA|DE|943366487
1308335|EOS|Eaton Vance Enhanced Equity Income Fund II|NYSE||MA||
791398|EOSI|Eos International Inc|OTC|5960|CT|DE|521373960
1454741|EOT|Eaton Vance National Municipal Opportunities Trust|NYSE||MA||
1283843|EOX|Emerald Oil Inc|NYSE MKT|1311|CO|MT|770639000
1066107|EP|El Paso Corp|NYSE|4922|TX|DE|
1352010|EPAM|Epam Systems Inc|NYSE|7371|PA|DE|223536104
1514418|EPAQ|Integrated Drilling Equipment Holdings Corp||6770|TX|DE|275079295
1162315|EPAX|Ambassadors Group Inc|NASDAQ|8200|WA|DE|911957010
1073349|EPAY|Bottomline Technologies Inc|NASDAQ|7372|NH|DE|20433924
1410838|EPB|El Paso Pipeline Partners LP|NYSE|4922|TX|DE|
1122101|EPCC|Epic Energy Resources Inc||8742|TX|CO|943363969
800401|EPCG|Epicus Communications Group Inc||4813|FL|FL|592564162
1208261|EPCTD|Immune Pharmaceuticals Inc||2834|NY||521841431
1061219|EPD|Enterprise Products Partners LP|NYSE|4922|TX|DE|760568219
1324592|EPE|Enterprise GP Holdings LP|NYSE|4922|TX|DE|134297064
1584952|EPE|Ep Energy Corp|NYSE|1311|TX|DE|463472728
1220483|EPEN|East Penn Financial Corp||6022|||
1021010|EPEX|Edge Petroleum Corp|NASDAQ|1311|TX|DE|760511037
1144892|EPFL|Epic Financial Corp||7389|CA|NV|880451534
805012|EPG|Environmental Power Corp|NASDAQ|4991|NH|DE|42782065
